NO,Predict,aat0dem,aat10dem,asp,bio1,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,clay,dem,eco,im,lst,lucc,mor,ndvi,pa,sand,silt,slope,soil,tadem,veg,water
2091,1,57826,51341,198.435,165,276,48,1207,203,35,48,497,130,477,132,78,23,8894,328,0,328,251,68,,-3,4,5860,14422,41,11,6492,13970,,,1.00648,23125100,159,5772,266.906
2093,1,57826,51341,360,165,276,48,1207,203,35,48,497,130,477,132,78,23,8894,328,0,328,251,68,,1,4,5860,14422,41,11,6492,13970,,,0.636594,23125100,159,5772,251.346
2098,1,57826,51341,30.9638,165,276,48,1207,203,35,48,497,130,477,132,78,23,8894,328,0,328,251,68,,1,4,5860,14422,41,11,6492,13970,,,3.70692,23125100,159,5772,67.1757
2103,1,58010,51463,26.5651,165,276,48,1207,203,35,48,497,130,477,132,78,23,8894,328,0,328,251,68,,1,4,5756,14422,41,11,6492,13852,,,0.711726,23125100,159,5772,351.211
2096,1,57826,51341,45,165,276,48,1207,203,35,48,498,130,478,132,78,23,8894,328,0,328,251,68,22,-2,4,5776,14422,41,11,6492,13873,47,31,2.24963,23125100,159,5772,67.1757
8903,0,55719,49753,185.128,164,272,49,1412,249,39,53,621,143,525,158,76,23,8652,323,2,321,205,70,43,174,3,7738,14422,31,39,6496,15768,24,33,23.5126,23121124,153,2402,9490.13
6948,0,54777,49206,303.896,154,263,39,1431,248,41,50,600,150,552,166,76,23,8694,313,-7,320,238,60,36,245,3,8341,14257,31,51,6496,16108,39,25,23.1881,23121120,150,207,9376.68
7897,0,55719,49753,131.987,162,270,48,1423,250,40,53,627,144,528,160,76,23,8617,321,1,320,203,69,43,175,2,7736,1444,22,51,6503,15760,24,33,4.27447,23115152,153,2402,10817
7321,0,59439,52317,216.87,172,280,56,1383,238,42,51,610,150,496,163,79,24,8700,334,10,324,213,79,15,13,5,6199,14473,52,11,6506,14300,52,33,1.59114,23116142,163,5772,1946.47
10060,0,49596,42811,156.477,146,250,36,1610,277,46,52,695,160,603,181,74,23,8325,299,-10,309,186,56,25,544,2,8319,14235,22,52,6506,16175,45,30,27.2494,23121132,136,1081,12729.4
1654,1,58648,51830,116.565,167,277,52,1317,237,35,52,559,133,510,139,77,23,8754,328,5,323,251,72,22,7,1,7440,14411,123,11,6509,15547,47,31,0.711726,23121124,161,,594.338
1659,1,58648,51830,360,167,277,52,1319,237,35,52,560,133,510,139,77,23,8735,328,6,322,251,72,22,10,1,7440,14411,123,11,6509,15547,47,31,0.318307,23121124,161,5772,817.938
10493,0,57123,50914,14.0362,161,272,44,1185,195,38,48,489,142,489,150,82,24,8871,325,-5,330,272,67,29,8,1,4861,1449,113,12,6513,12863,33,38,2.62302,23119100,157,580,605.421
5830,0,49048,42597,53.1301,150,253,40,1658,280,48,52,725,167,608,191,76,24,8297,303,-7,310,190,61,25,506,3,8345,14278,31,62,6514,16185,45,30,26.5651,23121132,135,4311,9708.83
10757,0,50201,43085,28.6105,140,244,29,1593,268,46,49,659,171,606,195,75,24,8358,294,-18,312,220,49,25,625,2,8977,1428,22,51,6514,15813,42,33,29.1129,23121124,138,207,2598.34
5279,0,56025,50121,225,161,271,47,1213,200,39,49,506,141,506,159,81,24,8714,325,-1,326,271,118,29,17,1,6630,,113,14,6517,14172,33,38,1.80004,23119100,154,580,188.87
7555,0,56025,50121,270,161,271,47,1213,200,39,49,506,141,506,159,81,24,8714,325,-1,326,271,118,29,19,1,6630,,113,11,6517,14172,33,38,1.90915,23119100,154,580,157.58
13770,0,58109,50662,29.9816,161,270,47,1480,259,43,52,639,153,548,177,77,23,8692,322,0,322,203,67,,150,4,13131,1431,41,41,6520,17360,,,9.46748,23124100,159,0,280.904
9461,0,57212,50699,189.728,170,276,57,1599,265,48,49,674,174,593,192,80,25,8496,330,10,320,210,80,36,86,1,6307,14476,113,31,6529,14582,39,25,11.1601,23121120,157,4341,4110.36
2681,1,58648,51830,26.5651,167,276,53,1321,238,34,52,562,132,511,138,77,23,8709,327,6,321,251,72,15,14,1,7441,14426,123,11,6530,15548,52,33,2.1343,23116142,161,5772,633.846
2039,1,58010,51463,90,165,277,47,1212,204,35,48,500,131,479,134,78,23,8916,329,-1,330,251,68,,-6,3,5993,14375,31,11,6532,14073,,,0.954841,23125100,159,,482.058
2040,1,57918,51371,110.556,165,276,47,1213,204,35,48,501,131,480,134,78,23,8911,329,-1,330,251,68,,-5,3,5993,14375,31,11,6532,14073,,,2.7176,23125100,159,,346.316
2051,1,58010,51463,63.435,165,276,47,1213,204,35,48,501,131,480,134,78,23,8911,329,-1,330,251,68,,-7,3,5993,14375,31,11,6532,14073,,,1.42323,23125100,159,,394.351
1991,1,57979,51432,225,165,276,47,1213,204,35,48,501,131,480,134,78,23,8911,329,-1,330,251,68,,0,3,6010,14375,31,11,6532,14093,,,0.450149,23125100,159,,446.021
1992,1,58071,51524,360,165,276,47,1213,204,35,48,501,131,480,134,78,23,8911,329,-1,330,251,68,,0,3,6010,14375,31,11,6532,14093,,,2.86241,23125100,159,,572.236
1993,1,58071,51524,315,165,276,47,1213,204,35,48,501,131,480,134,78,23,8911,329,-1,330,251,68,,-1,3,6010,14375,31,11,6532,14093,,,0.900242,23125100,159,,541.026
1995,1,57979,51432,341.565,165,276,47,1213,204,35,48,501,131,480,134,78,23,8911,329,-1,330,251,68,,0,3,6010,14375,31,11,6532,14093,,,1.00648,23125100,159,,414.812
1996,1,58071,51524,344.055,165,277,47,1212,204,35,48,500,131,479,134,78,23,8916,329,-1,330,251,68,,2,3,6010,14375,31,11,6532,14093,,,2.31607,23125100,159,,528.502
1997,1,57979,51432,165.964,165,276,47,1213,204,35,48,501,131,480,134,78,23,8911,329,-1,330,251,68,,0,3,6010,14375,31,11,6532,14093,,,1.3122,23125100,159,,446.021
1999,1,57979,51432,360,165,276,47,1213,204,35,48,501,131,480,134,78,23,8911,329,-1,330,251,68,,0,3,6010,14375,31,11,6532,14093,,,1.27303,23125100,159,,351.016
2004,1,57979,51432,225,165,276,47,1213,204,35,48,501,131,480,134,78,23,8911,329,-1,330,251,68,,-4,4,6011,14375,46,11,6532,14091,,,1.35022,23125100,159,,192.966
2012,1,57979,51432,360,165,276,47,1213,204,35,48,501,131,480,134,78,23,8911,329,-1,330,251,68,,-5,4,6028,14375,46,11,6532,14110,,,0.636594,23125100,159,,135.662
2000,1,57979,51432,345.964,165,276,47,1215,205,35,48,502,131,481,134,78,23,8911,329,-1,330,251,68,,-2,3,6027,14375,31,11,6532,14113,,,1.3122,23125100,159,,454.383
2001,1,57979,51432,26.5651,165,276,47,1215,205,35,48,502,131,481,134,78,23,8911,329,-1,330,251,68,,3,3,6027,14375,31,11,6532,14113,,,2.1343,23125100,159,,394.245
2005,1,57979,51432,360,165,276,47,1215,205,35,48,502,131,481,134,78,23,8911,329,-1,330,251,68,,3,3,6027,14375,31,11,6532,14113,,,1.90915,23125100,159,,394.245
2010,1,57979,51432,90,165,276,47,1215,205,35,48,502,131,481,134,78,23,8911,329,-1,330,251,68,,-2,4,6028,14375,46,11,6532,14110,,,1.90915,23125100,159,,300.948
6380,0,55600,49724,348.69,157,264,44,1463,257,41,53,633,147,551,162,75,23,8554,314,-2,316,197,65,29,320,2,7652,14345,22,28,6535,15690,33,38,15.8163,23119100,152,213,11349.8
7981,0,50201,43085,347.471,139,243,27,1604,270,46,49,664,171,612,195,74,23,8365,293,-19,312,220,48,25,553,2,8903,1429,21,51,6537,15789,42,33,8.73569,23121124,138,207,3501.35
10122,0,57215,50975,360,161,272,43,1184,195,38,48,488,142,488,150,82,24,8898,325,-5,330,247,67,,17,1,4865,14417,113,13,6538,12882,,,2.86241,23119100,157,580,109.069
9918,0,56666,50579,241.504,159,271,40,1273,216,38,48,528,141,507,147,77,23,8970,323,-6,329,246,62,31,136,2,6061,14379,21,31,6539,13937,36,33,12.4756,23121122,155,581,7039.44
4293,0,51517,44128,90,141,247,28,1475,245,44,48,604,165,581,182,76,23,8474,298,-19,317,223,50,36,490,2,8170,1426,21,51,6540,15547,39,25,24.4919,23121120,141,207,999.988
11865,0,61474,56513,116.565,174,284,58,1429,239,44,47,599,168,506,181,78,24,8785,340,16,324,216,82,15,11,1,7117,1448,113,11,6546,14798,52,33,2.84471,23116142,169,5772,1420.58
6827,0,52130,44557,129.898,147,255,32,1409,238,43,48,582,159,558,173,77,23,8664,307,-14,321,231,54,36,381,2,7766,1422,21,51,6546,15317,39,25,23.8324,23121120,143,580,2687.69
2065,1,57826,51341,11.3099,164,277,47,1206,202,35,48,496,131,477,133,78,23,8924,328,0,328,252,68,15,9,4,5736,14372,46,11,6551,13825,52,33,1.62263,23125100,158,,251.457
2066,1,57826,51341,128.66,164,277,47,1206,202,35,48,496,131,477,133,78,23,8924,328,0,328,252,68,15,13,4,5613,14372,46,11,6551,13709,52,33,6.09148,23125100,158,,409.457
2059,1,57826,51341,206.565,165,277,47,1205,202,35,48,496,130,477,132,78,23,8921,328,0,328,252,68,,-1,3,5736,14372,31,11,6551,13825,,,0.711726,23125100,159,,0
2058,1,57765,51280,5.7106,164,277,47,1206,202,35,48,496,131,477,133,78,23,8924,328,0,328,252,68,15,0,4,5613,14372,41,11,6551,13709,52,33,3.19566,23116142,158,5772,468.936
11064,0,50841,43452,167.989,151,256,38,1521,259,45,49,630,168,569,194,77,24,8473,309,-9,318,232,59,29,310,2,8436,14238,21,41,6552,15706,33,38,14.9469,23119100,139,431,678.126
2060,1,57856,51371,53.1301,164,277,47,1208,203,35,48,498,131,478,133,78,23,8917,329,0,329,251,68,15,4,4,5953,14412,46,11,6553,14037,52,33,1.59114,23125100,159,,186.643
2057,1,57856,51371,45,164,277,47,1208,203,35,48,498,131,478,133,78,23,8917,329,0,329,251,68,,2,4,5973,14412,46,11,6553,14059,,,1.35022,23125100,159,,468.909
4921,0,56721,50394,163.686,165,273,50,1430,251,41,53,632,145,527,163,77,23,8636,324,3,321,206,71,14,101,2,8066,14336,22,41,6554,16001,64,22,13.3512,23115192,155,4301,13020.5
8331,0,47378,41743,315.971,147,254,32,1423,240,43,48,587,160,562,174,76,23,8615,305,-14,319,230,54,12,425,2,7895,14159,21,51,6555,15421,62,26,24.8731,23115152,130,31,4584.65
7827,0,58822,51796,173.66,170,279,55,1296,226,35,52,582,139,463,148,77,23,8691,331,9,322,211,77,15,8,1,7198,14463,123,11,6556,15226,52,33,8.58248,23119102,161,5772,2854.01
9100,0,53804,48627,234.162,153,262,37,1302,217,41,48,535,153,530,164,79,24,8703,314,-10,324,237,60,31,242,2,6349,14214,21,41,6556,14132,36,33,26.2623,23121124,148,1081,4352.44
3696,1,56883,50762,153.435,160,274,40,1130,182,35,49,476,131,476,135,83,24,9064,326,-10,336,274,63,22,9,1,4100,14525,113,11,6559,12161,47,31,6.37937,23116140,156,580,0
8528,0,48870,42630,60.2551,146,253,32,1422,238,43,48,584,161,563,176,77,24,8578,304,-15,319,229,54,36,587,2,8013,14145,21,51,6560,15459,39,25,17.4079,23121120,134,1081,4019.3
8643,0,49928,42964,302.412,153,258,42,1571,271,46,53,690,157,579,180,76,24,8417,308,-5,313,193,62,22,418,2,8922,14272,21,52,6565,16541,48,30,22.5183,23121134,137,4311,7804.19
6195,0,51488,44825,205.897,135,237,26,1751,297,48,51,738,176,658,206,73,23,8185,285,-20,305,175,46,31,626,2,24320,14229,21,62,6565,19724,36,33,40.4392,23121122,141,207,18492.2
11335,0,61716,56696,90,174,283,59,1421,236,44,47,596,169,497,183,77,23,8739,339,16,323,215,83,15,3,1,7208,14491,123,11,6569,14831,52,33,1.27303,23116142,169,5772,2856.19
1328,1,58762,51736,315,171,280,55,1331,231,38,53,596,143,475,154,78,24,8735,332,8,324,212,77,,19,3,7328,14375,31,11,6570,15329,,,4.04469,23116140,161,,498.308
1329,1,58762,51736,360,171,280,55,1332,231,38,52,596,143,475,154,78,24,8735,332,8,324,212,77,,18,3,7297,14375,31,11,6570,15300,,,4.13086,23116140,161,5772,651.369
568,1,58762,51736,225,171,280,55,1332,231,38,52,596,143,475,154,78,24,8735,332,8,324,212,77,,10,3,7335,14375,31,11,6570,15335,,,4.04469,23116140,161,,579.357
1333,1,58762,51736,296.565,171,280,55,1332,231,38,52,596,143,475,154,78,24,8735,332,8,324,212,77,,13,3,7335,14375,31,11,6570,15335,,,4.96984,23116140,161,5772,757.524
5321,0,52742,47926,40.7108,147,255,35,1228,197,39,51,528,141,528,157,79,24,8564,308,-12,320,255,105,12,225,2,5538,14179,21,41,6571,13287,62,26,17.4924,23115192,145,169,913.393
11725,0,59346,52255,284.036,171,280,56,1366,236,41,52,604,148,490,160,78,24,8699,333,9,324,213,78,15,6,1,6228,14469,123,11,6573,14326,52,33,1.3122,23119100,163,5772,3269.45
7231,0,50635,43639,318.094,145,252,31,1424,238,43,48,585,161,565,175,77,24,8577,303,-16,319,228,53,27,386,2,8040,14189,21,50,6573,15477,40,33,16.2315,23121120,139,169,2849.28
5044,0,52773,47957,65.7256,146,255,34,1230,197,39,50,525,144,525,156,79,24,8571,307,-13,320,255,104,26,308,2,5337,14175,21,41,6574,13117,33,41,31.8662,23110120,145,169,2753.04
8504,0,52712,47896,238.393,150,259,37,1212,196,39,50,518,141,518,156,80,24,8626,312,-10,322,259,108,26,171,2,5436,1415,21,41,6578,13198,33,41,4.84719,23121120,145,169,2459.08
7402,0,56533,50025,226.332,147,253,34,1534,260,45,49,634,169,579,194,76,23,8478,305,-13,318,229,56,36,367,2,8432,14218,21,49,6584,15692,39,25,9.59044,23121120,155,31,305.811
13925,0,50116,43301,270,158,265,45,1497,261,43,53,658,150,554,170,76,23,8566,315,-2,317,199,65,43,251,2,8228,14273,21,41,6587,16113,24,33,8.21921,23115192,137,213,12089.2
7221,0,58261,50693,348.294,157,264,43,1525,266,44,52,658,155,567,180,76,23,8577,315,-4,319,197,64,31,341,2,13491,14315,21,41,6588,17533,36,33,32.2013,23121122,160,99,2605.33
4899,0,53284,48074,92.663,144,249,35,1594,274,42,52,666,159,644,166,78,24,8320,301,-12,313,226,55,14,507,2,7313,14315,21,52,6590,15489,64,22,13.4495,23115192,146,2402,6103.43
11385,0,55628,49662,175.732,157,263,44,1467,255,40,53,648,148,541,164,75,23,8514,313,-2,315,198,65,25,276,3,7350,14354,31,41,6594,15430,42,33,20.4685,23121124,152,4311,3692.57
4324,0,53471,48444,245.556,156,266,42,1203,195,39,49,504,144,504,155,81,24,8709,318,-7,325,266,113,36,227,2,5285,14257,22,31,6599,13110,39,25,21.938,23121120,147,207,886.879
7773,0,53014,48139,140.194,147,256,34,1240,200,39,50,526,146,526,156,79,24,8638,307,-14,321,256,56,36,263,2,5302,14257,22,41,6599,13121,39,25,16.8952,23121120,146,207,1406.55
8155,0,55597,49662,244.885,162,268,48,1447,254,41,53,637,146,536,163,76,23,8575,319,1,318,203,69,25,164,2,7955,14356,21,32,6601,15923,42,33,11.1082,23115192,152,4301,13429.3
2056,1,57826,51341,206.565,164,276,47,1204,202,35,48,495,130,476,132,78,23,8905,328,0,328,251,68,,1,4,5495,14412,46,11,6608,13616,,,0.711726,23125100,159,,529.162
2072,1,57798,51341,111.801,164,276,47,1204,202,35,48,495,130,476,132,78,23,8905,328,0,328,251,68,,7,4,5495,14412,46,11,6608,13616,,,1.71364,23125100,159,,437.064
12452,0,53804,48627,290.854,151,260,35,1316,219,41,48,540,154,536,165,78,24,8719,312,-12,324,235,58,31,242,2,6435,142,21,41,6608,14197,36,33,20.5328,23121122,148,1081,4746.64
24,1,59066,52009,8.42697,169,279,54,1242,221,30,53,553,132,453,135,77,23,8742,330,7,323,211,75,29,-1,4,6834,14493,46,12,6612,14958,33,38,8.62248,23119100,162,0,0
12715,0,47409,41774,250.641,132,237,21,1518,249,44,48,621,165,604,181,74,23,8395,287,-26,313,214,42,27,694,2,7997,14114,21,51,6618,15451,40,33,23.5451,23110122,130,1081,3184.09
5975,0,48466,42138,36.8699,153,257,42,1620,276,47,52,714,162,591,188,76,24,8351,308,-5,313,194,63,25,638,2,8740,14262,22,61,6619,16414,45,30,27.8241,23110122,133,207,10572.6
11226,0,57757,50942,190.437,171,277,58,1571,262,48,51,677,170,571,192,81,25,8528,332,10,322,211,80,36,132,1,7178,1452,113,31,6630,15377,39,25,12.1154,23121120,159,213,4248.46
7968,0,49783,42996,95.3009,135,239,27,1672,280,43,51,694,164,676,172,76,24,8219,289,-20,309,216,47,14,604,2,7155,14276,21,52,6630,15333,64,22,28.4224,23115192,136,2402,8307.39
6941,0,52892,48048,116.565,145,253,32,1247,200,39,50,530,147,530,157,79,24,8577,305,-15,320,253,102,36,347,2,5385,14188,22,41,6643,13174,39,25,19.8118,23121120,145,169,1698.39
13567,0,49936,43087,155.026,135,238,27,1663,279,43,51,692,163,678,170,76,24,8204,288,-20,308,215,47,27,678,2,7232,14239,21,52,6645,15450,40,33,24.1031,23110122,137,207,4606.03
2670,1,58648,51830,45,167,277,53,1320,238,34,52,562,132,511,138,77,23,8720,328,7,321,252,73,15,8,1,7437,14421,123,11,6651,15544,52,33,1.35022,23116142,161,,0
2683,1,58648,51830,225,167,276,53,1321,238,34,52,562,132,511,138,77,23,8709,327,6,321,251,72,15,10,1,7440,14421,123,11,6651,15547,52,33,0.450149,23116142,161,,51.1916
13217,0,50117,43179,71.9166,146,251,36,1591,274,42,52,667,158,644,166,78,24,8346,303,-11,314,228,56,26,425,3,6854,14312,31,52,6670,15082,33,41,15.98,23110120,137,207,6378.98
8618,0,49632,42904,73.2374,154,260,42,1522,267,41,52,638,153,610,161,79,24,8485,314,-5,319,236,63,14,349,2,7436,14281,21,52,6670,15611,64,22,25.7143,23115192,136,2402,5596.3
13215,0,47802,41926,246.218,140,246,28,1506,252,44,48,621,165,589,182,75,23,8466,296,-19,315,222,49,41,575,2,8114,14183,21,52,6673,15536,21,38,19.7072,23121124,131,1081,5153.82
13180,0,56860,49746,300.256,160,267,46,1530,267,44,53,672,154,561,181,77,24,8570,318,-1,319,201,67,29,304,2,13507,14314,21,39,6677,17886,33,38,21.1017,23115192,156,207,18998.9
6744,0,56723,48394,44.3179,141,244,31,1719,294,47,51,735,172,637,205,74,23,8261,294,-16,310,181,51,12,608,2,23520,14184,21,62,6679,19594,62,26,33.4253,23121122,155,2402,14266.7
4222,0,58792,51766,216.87,170,279,55,1303,227,36,53,585,140,465,150,77,23,8680,331,9,322,212,78,15,11,1,7240,14461,113,11,6686,15260,52,33,1.59114,23119102,161,5772,1576.52
9109,0,54164,48686,78.6901,158,266,43,1384,236,43,48,572,160,536,179,79,24,8692,320,-4,324,242,65,43,166,2,8184,14265,21,16,6687,15545,24,33,3.24267,23115152,149,0,420.893
9488,0,53589,48257,323.569,152,259,41,1537,269,41,52,646,154,620,161,79,24,8460,311,-6,317,235,61,26,508,2,7126,1437,21,52,6689,15344,33,41,16.1726,23110120,147,2402,6934.13
9661,0,54378,48745,244.654,153,254,38,1568,272,41,52,658,156,634,163,79,25,8386,306,-9,315,231,58,26,228,2,7109,1437,21,52,6689,15328,33,41,6.6619,23110120,149,5817,7588.28
1163,1,59159,52071,63.435,169,279,54,1242,219,31,53,561,133,445,138,76,23,8733,330,8,322,211,76,22,14,3,6745,144,31,11,6691,14906,47,31,1.42323,23116140,162,5772,683.882
12944,0,47256,41621,164.219,132,237,21,1546,256,44,49,636,165,613,181,73,23,8388,286,-25,311,214,42,12,480,2,8222,14144,21,51,6696,15687,62,26,27.9741,23115182,130,118,12509.7
13628,0,47226,41591,195.581,132,237,21,1546,256,44,49,636,165,613,181,73,23,8388,286,-25,311,214,42,12,797,2,8207,14144,22,52,6696,15673,62,26,30.9562,23115182,130,118,12220.9
6155,0,59527,52255,111.801,173,282,58,1446,245,45,49,619,162,523,175,79,24,8727,337,13,324,215,81,15,2,1,6555,14473,123,11,6706,14650,52,33,5.12871,23116142,163,5772,984.422
4989,0,49501,42688,55.4375,158,263,45,1577,271,47,53,701,159,571,186,77,24,8473,314,-2,316,199,66,36,277,2,9107,1438,21,62,6706,16635,39,25,16.8872,23121120,136,2402,16496.5
6995,0,53526,45289,40.2364,155,264,39,1389,239,42,49,577,155,540,170,77,23,8728,316,-7,323,240,61,31,231,2,8466,14247,21,41,6706,15907,36,33,10.7146,23121122,147,213,11315.4
10009,0,40534,37310,23.3049,119,220,13,1772,294,47,51,738,172,703,191,69,23,8024,264,-32,296,198,32,27,698,2,9700,14172,21,62,6708,16627,40,33,21.4643,23110122,109,207,15371.8
13492,0,49351,42658,357.754,156,261,44,1591,272,47,53,706,160,577,186,77,24,8414,311,-3,314,197,65,25,315,2,8824,14281,21,62,6709,16462,45,30,15.8307,23121132,135,118,11971.2
9437,0,54455,48252,259.34,153,258,41,1678,291,46,52,736,170,600,211,77,24,8412,311,-6,317,194,62,36,415,2,11140,14315,21,41,6717,17063,39,25,25.665,23121120,149,213,3783.24
1134,1,59128,52040,15.9454,169,279,54,1240,218,31,53,560,133,443,138,76,23,8737,330,8,322,211,76,29,7,3,6747,1442,31,11,6718,14908,33,38,2.31607,23125100,162,5772,698.041
1137,1,59128,52040,160.017,169,279,54,1240,218,31,53,560,133,443,138,76,23,8737,330,8,322,211,76,29,8,3,6747,1442,31,11,6718,14908,33,38,3.72048,23125100,162,5772,694.049
1138,1,59128,52040,225,169,279,54,1240,218,31,53,560,133,443,138,76,23,8737,330,8,322,211,76,29,12,1,6747,1442,123,11,6718,14908,33,38,0.450149,23125100,162,5772,702.033
1139,1,59159,52071,151.928,169,279,54,1240,218,31,53,560,133,443,138,76,23,8737,330,8,322,211,76,22,21,3,6747,1442,31,11,6718,14908,47,31,5.39526,23125100,162,5772,1001.79
1140,1,59159,52071,90,169,279,54,1240,218,31,53,560,133,443,138,76,23,8737,330,8,322,211,76,29,16,3,6747,1442,31,11,6718,14908,33,38,1.27303,23125100,162,5772,901.874
1141,1,59128,52040,6.34019,169,279,54,1240,218,31,53,560,133,443,138,76,23,8737,330,8,322,211,76,29,10,3,6747,1442,31,11,6718,14908,33,38,2.87999,23125100,162,5772,698.041
1142,1,59128,52040,92.8624,169,279,54,1240,218,31,53,560,133,443,138,76,23,8737,330,8,322,211,76,22,18,3,6747,1442,31,11,6718,14908,47,31,6.34805,23125100,162,5772,997.802
1144,1,59128,52040,180,169,279,54,1240,218,31,53,560,133,443,138,76,23,8737,330,8,322,211,76,29,12,1,6747,1442,123,11,6718,14908,33,38,0.954841,23125100,162,5772,801.953
1133,1,59128,52040,164.055,169,279,54,1240,218,31,53,560,133,443,138,76,23,8737,330,8,322,211,76,29,7,1,6771,1442,123,11,6718,14925,33,38,2.31607,23116140,162,5772,809.938
1135,1,59159,52071,45,169,279,54,1240,218,31,53,560,133,443,138,76,23,8737,330,8,322,211,76,22,11,1,6771,1442,123,11,6718,14925,47,31,2.69895,23116140,162,5772,1013.77
1143,1,59128,52040,180,169,279,54,1240,218,31,53,560,133,443,138,76,23,8737,330,8,322,211,76,29,6,1,6771,1442,123,11,6718,14925,33,38,0.954841,23116140,162,5772,710.018
1145,1,59159,52071,96.3402,169,279,54,1240,218,31,53,560,133,443,138,76,23,8737,330,8,322,211,76,22,14,1,6771,1442,123,11,6718,14925,47,31,2.87999,23116140,162,5772,1113.69
8087,0,49658,42415,170.707,145,251,33,1415,230,45,49,571,164,565,182,78,24,8469,304,-15,319,227,102,43,430,2,12238,14183,21,51,6719,16133,24,33,17.2035,23121120,136,31,4037.09
8415,0,51119,43271,103.87,150,257,37,1386,227,45,49,562,160,553,181,78,24,8542,310,-11,321,232,107,43,418,2,12248,14183,21,51,6719,16130,24,33,24.8684,23121120,140,169,3994.81
7463,0,60045,52590,333.435,173,282,58,1447,245,45,49,617,162,524,175,79,24,8710,337,13,324,215,81,15,6,1,6283,14475,113,11,6720,14479,52,33,2.1343,23116142,165,5772,1825.76
6985,0,52736,44708,180,153,259,40,1542,269,41,52,647,156,616,164,79,24,8494,312,-5,317,235,62,26,339,2,6566,14324,21,41,6721,14835,33,41,5.39526,23110120,144,2402,2818.11
11582,0,50353,43116,33.3985,142,247,30,1582,267,46,49,655,170,600,195,75,23,8405,298,-16,314,223,51,25,522,2,8531,14225,21,51,6726,15717,42,33,31.1972,23121124,138,207,2002.78
4796,0,49600,43058,277.853,154,263,39,1387,235,43,48,572,160,543,176,78,24,8691,316,-8,324,238,61,31,270,2,8081,1421,21,51,6726,15505,36,33,26.0082,23121120,136,31,855.31
